,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
0,Adilabad,Bheempoor,2019-10-01,23.7,33.4
1,Adilabad,Jainad,2019-10-01,23.6,32.55
2,Adilabad,Bela,2019-10-01,24.2,33.2
3,Adilabad,Gadiguda,2019-10-01,23.7,32.6
4,Adilabad,Narnoor,2019-10-01,23.0,31.0
5,Adilabad,Inderavelly,2019-10-01,23.2,33.4
6,Adilabad,Gudihathnur,2019-10-01,22.1,33.3
7,Adilabad,Adilabad Rural,2019-10-01,24.6,35.2
8,Adilabad,Adilabad Urban,2019-10-01,23.95,32.6
9,Adilabad,Mavala,2019-10-01,22.4,31.7
10,Adilabad,Tamsi,2019-10-01,22.9,35.0
11,Adilabad,Talamadugu,2019-10-01,23.15,32.15
12,Adilabad,Bazarhathnoor,2019-10-01,22.4,31.5
13,Adilabad,Boath,2019-10-01,22.45,31.65
14,Adilabad,Neradigonda,2019-10-01,22.6,33.9
15,Adilabad,Ichoda,2019-10-01,22.4,32.6
16,Adilabad,Sirikonda,2019-10-01,22.6,31.8
17,Adilabad,Utnur,2019-10-01,22.3,29.4
18,Komaram Bheem-Asifabad,Jainoor,2019-10-01,23.1,29.4
19,Komaram Bheem-Asifabad,Sirpur_U,2019-10-01,22.3,28.7
20,Komaram Bheem-Asifabad,Lingapur,2019-10-01,23.1,29.9
21,Komaram Bheem-Asifabad,Tiryani,2019-10-01,22.7,31.4
22,Komaram Bheem-Asifabad,Rebbana,2019-10-01,24.0,32.9
23,Komaram Bheem-Asifabad,Asifabad,2019-10-01,22.9,32.9
24,Komaram Bheem-Asifabad,Kerameri,2019-10-01,22.9,35.6
25,Komaram Bheem-Asifabad,Wankdi,2019-10-01,24.2,35.9
26,Komaram Bheem-Asifabad,Kagaznagar,2019-10-01,24.6,33.15
27,Komaram Bheem-Asifabad,Sirpur_T,2019-10-01,24.6666666666667,33.2
28,Komaram Bheem-Asifabad,Kouthala,2019-10-01,24.4,32.8
29,Komaram Bheem-Asifabad,Chintalamanepally,2019-10-01,24.3,31.4
30,Komaram Bheem-Asifabad,Bejjur,2019-10-01,24.7,32.2
31,Komaram Bheem-Asifabad,Penchikalpet,2019-10-01,24.9,32.7
32,Komaram Bheem-Asifabad,Dahegaon,2019-10-01,24.9,32.6
33,Mancherial,Jannaram,2019-10-01,22.65,31.8
34,Mancherial,Dandepalle,2019-10-01,23.2,32.55
35,Mancherial,Luxettipet,2019-10-01,23.5,31.4
36,Mancherial,Hajipur,2019-10-01,24.2,31.4
37,Mancherial,Kasipet,2019-10-01,22.4,30.8
38,Mancherial,Tandur,2019-10-01,23.8,30.1
39,Mancherial,Bheemini,2019-10-01,23.8,29.5
40,Mancherial,Kannepalli,2019-10-01,23.1,29.45
41,Mancherial,Vemanpalle,2019-10-01,23.3,31.9
42,Mancherial,Nennal,2019-10-01,24.3,29.7
43,Mancherial,Bellampalle,2019-10-01,22.4,29.5
44,Mancherial,Mandamarri,2019-10-01,24.1,32.3
45,Mancherial,Mancherial,2019-10-01,23.8,31.8
46,Mancherial,Naspur,2019-10-01,24.6,32.6
47,Mancherial,Jaipur,2019-10-01,24.0,32.7
48,Mancherial,Bhimaram,2019-10-01,23.6,32.6
49,Mancherial,Chennur,2019-10-01,23.6,30.85
50,Mancherial,Kotapalle,2019-10-01,23.7666666666667,31.0
51,Nirmal,Kubeer,2019-10-01,22.3,32.4
52,Nirmal,Tanur,2019-10-01,23.5,32.0
53,Nirmal,Basar,2019-10-01,23.9,32.3
54,Nirmal,Mudhole,2019-10-01,23.5,31.85
55,Nirmal,Bhainsa,2019-10-01,23.65,31.45
56,Nirmal,Kuntala,2019-10-01,22.8,31.5
57,Nirmal,Narsapur_G,2019-10-01,23.1,32.0
58,Nirmal,Lokeswaram,2019-10-01,24.3,33.3
59,Nirmal,Dilawarpur,2019-10-01,23.4,31.7
60,Nirmal,Sarangapur,2019-10-01,23.35,31.85
61,Nirmal,Nirmal,2019-10-01,24.2,32.6
62,Nirmal,Nirmal_Rural,2019-10-01,24.1,31.95
63,Nirmal,Soan,2019-10-01,23.4,31.1
64,Nirmal,Laxmanchanda,2019-10-01,24.4,31.7
65,Nirmal,Mamda,2019-10-01,22.9333333333333,31.3333333333333
66,Nirmal,Pembi,2019-10-01,22.8,31.7
67,Nirmal,Khanpur,2019-10-01,22.75,31.35
68,Nirmal,Kaddampeddur,2019-10-01,22.7,30.75
69,Nirmal,Dastuarabad,2019-10-01,23.3,31.5
70,Nizamabad,Navipet,2019-10-01,23.2,31.8
71,Nizamabad,Nandipet,2019-10-01,23.4,33.95
72,Nizamabad,Armur,2019-10-01,22.86,31.06
73,Nizamabad,Balkonda,2019-10-01,22.9,30.4
74,Nizamabad,Mupkal,2019-10-01,23.3,30.9
75,Nizamabad,Mendora,2019-10-01,23.5,31.3
76,Nizamabad,Yergatla,2019-10-01,22.9,30.5
77,Nizamabad,Kammarpalle,2019-10-01,22.5,30.0
78,Nizamabad,Mortad,2019-10-01,22.5,32.8
79,Nizamabad,Vailpur,2019-10-01,23.2,31.8
80,Nizamabad,Jakranpalle,2019-10-01,23.8,30.3
81,Nizamabad,Makloor,2019-10-01,22.65,30.6
82,Nizamabad,Nizamabad_North,2019-10-01,23.4,32.1
83,Nizamabad,Yeda_Palle,2019-10-01,23.5,32.8
84,Nizamabad,Ranjal,2019-10-01,23.4,32.2
85,Nizamabad,Bodhan,2019-10-01,23.0,32.175
86,Nizamabad,Kotgiri,2019-10-01,22.9,32.9
87,Nizamabad,Rudrur,2019-10-01,22.7,34.3
88,Nizamabad,Varni,2019-10-01,23.3,32.7
89,Nizamabad,Nizamabad_Rural,2019-10-01,23.2,31.8
90,Nizamabad,Nizamabad_South,2019-10-01,23.6,34.1
91,Nizamabad,Mugpal,2019-10-01,23.3,34.0
92,Nizamabad,Dichpalle,2019-10-01,22.3,30.85
93,Nizamabad,Indalwai,2019-10-01,22.2,31.2
94,Nizamabad,Dharpalle,2019-10-01,23.1,31.6
95,Nizamabad,Bheemgal,2019-10-01,23.7,30.8
96,Nizamabad,Sirkonda,2019-10-01,22.5666666666667,32.4666666666667
97,Nizamabad,Mosra,2019-10-01,22.6,32.4
98,Nizamabad,Chandur,2019-10-01,23.0,34.3
99,Jagtial,Ibrahimpatnam,2019-10-01,22.5,32.8
100,Jagtial,Mallapur,2019-10-01,22.5,32.1
101,Jagtial,Raikal,2019-10-01,22.4,32.4
102,Jagtial,Beerpur,2019-10-01,22.6,33.0
103,Jagtial,Sarangapur,2019-10-01,21.9,34.9
104,Jagtial,Dharmapuri,2019-10-01,22.8,32.7
105,Jagtial,Buggaram,2019-10-01,24.9,32.6
106,Jagtial,Jagityal_Rural,2019-10-01,22.8,33.2
107,Jagtial,Jagtial,2019-10-01,22.8,31.8
108,Jagtial,Medipalle,2019-10-01,22.3333333333333,32.3666666666667
109,Jagtial,Koratla,2019-10-01,22.45,32.4
110,Jagtial,Metpalle,2019-10-01,22.6,32.45
111,Jagtial,Kathlapur,2019-10-01,22.8,30.8
112,Jagtial,Kodimial,2019-10-01,22.1,31.5
113,Jagtial,Malial,2019-10-01,22.25,31.85
114,Jagtial,Pegadapalle,2019-10-01,23.1,31.9
115,Jagtial,Gollapalle,2019-10-01,23.2,31.5
116,Jagtial,Velgatoor,2019-10-01,22.6666666666667,32.1666666666667
117,Peddapalli,Dharmaram,2019-10-01,22.9,32.3
118,Peddapalli,Palakurthy,2019-10-01,23.15,32.25
119,Peddapalli,Antargoan,2019-10-01,23.5,32.5
120,Peddapalli,Ramagundam,2019-10-01,23.3,32.55
121,Peddapalli,Ramagiri,2019-10-01,24.5,35.2
122,Peddapalli,Kamanpur,2019-10-01,23.3,31.2
123,Peddapalli,Peddapalle,2019-10-01,23.1,32.4
124,Peddapalli,Julapalle,2019-10-01,25.1,32.5
125,Peddapalli,Elgaid,2019-10-01,22.7,32.2
126,Peddapalli,Sultanabad,2019-10-01,23.05,31.15
127,Peddapalli,Odela,2019-10-01,23.0,31.5
128,Peddapalli,Srirampur,2019-10-01,23.05,31.6
129,Peddapalli,Mutharam_Manthani,2019-10-01,23.0,31.9
130,Peddapalli,Manthani,2019-10-01,23.6,33.1
131,Jayashankar-Bhupalpally,Mahadevpur,2019-10-01,24.5,31.4333333333333
132,Jayashankar-Bhupalpally,Palmela,2019-10-01,24.9,32.6
133,Jayashankar-Bhupalpally,Mutharam_Mahadevpur,2019-10-01,24.9,31.3
134,Jayashankar-Bhupalpally,Kataram,2019-10-01,23.5,31.3
135,Jayashankar-Bhupalpally,Malharrao,2019-10-01,23.0333333333333,31.2333333333333
136,Jayashankar-Bhupalpally,Chityal,2019-10-01,24.4,35.2
137,Jayashankar-Bhupalpally,Tekumatla,2019-10-01,24.2,32.8
138,Jayashankar-Bhupalpally,Mogullapalle,2019-10-01,24.4,33.2
139,Jayashankar-Bhupalpally,Regonda,2019-10-01,23.05,32.2
140,Jayashankar-Bhupalpally,Ghanapur_Mulug,2019-10-01,24.9,35.2
141,Jayashankar-Bhupalpally,Bhupalpalle,2019-10-01,24.9,33.1
142,Bhadradri-Kothagudem,Karakagudem,2019-10-01,25.2,33.6
143,Bhadradri-Kothagudem,Pinapaka,2019-10-01,25.3,35.2
144,Bhadradri-Kothagudem,Cherla,2019-10-01,25.1,33.2
145,Bhadradri-Kothagudem,Dummugudem,2019-10-01,24.3,35.2
146,Bhadradri-Kothagudem,Aswapuram,2019-10-01,23.6,32.9
147,Bhadradri-Kothagudem,Manuguru,2019-10-01,24.3,35.4
148,Bhadradri-Kothagudem,Allapalli,2019-10-01,24.9,35.7
149,Bhadradri-Kothagudem,Gundala,2019-10-01,25.1,34.9
150,Bhadradri-Kothagudem,Yellandu,2019-10-01,24.9,33.1
151,Bhadradri-Kothagudem,Tekulapalle,2019-10-01,25.0,33.8
152,Bhadradri-Kothagudem,Julurpad,2019-10-01,24.9,35.2
153,Bhadradri-Kothagudem,Chandrugonda,2019-10-01,24.7,33.6
154,Bhadradri-Kothagudem,Annapureddipalle,2019-10-01,22.4,33.3
155,Bhadradri-Kothagudem,Chunchupally,2019-10-01,23.9,33.6
156,Bhadradri-Kothagudem,Sujathanagar,2019-10-01,24.2,32.6
157,Bhadradri-Kothagudem,Kothagudem,2019-10-01,24.2,33.1
158,Bhadradri-Kothagudem,Laxmidevipalli,2019-10-01,24.2,33.1
159,Bhadradri-Kothagudem,Palawancha,2019-10-01,24.0,33.25
160,Bhadradri-Kothagudem,Burgampadu,2019-10-01,24.8,34.0
161,Bhadradri-Kothagudem,Bhadrachalam,2019-10-01,23.8,35.25
162,Bhadradri-Kothagudem,Mulakalapalle,2019-10-01,24.5,33.8
163,Bhadradri-Kothagudem,Dammapeta,2019-10-01,23.52,32.96
164,Bhadradri-Kothagudem,Aswaraopeta,2019-10-01,23.4,33.5
165,Mahabubabad,Kothaguda,2019-10-01,22.4,29.7
166,Mahabubabad,Ganagavaram,2019-10-01,22.5,29.5
167,Mahabubabad,Bayyaram,2019-10-01,24.6,33.5
168,Mahabubabad,Garla,2019-10-01,25.9,33.8
169,Mahabubabad,Dornakal,2019-10-01,25.85,33.8
170,Mahabubabad,Kuravi,2019-10-01,24.3,33.25
171,Mahabubabad,Mahabubabad,2019-10-01,23.5666666666667,31.5
172,Mahabubabad,Gudur,2019-10-01,22.5,27.2
173,Mahabubabad,Kesamudram,2019-10-01,24.65,30.4
174,Mahabubabad,Nellikudur,2019-10-01,24.6,31.1
175,Mahabubabad,Narsimhulapet,2019-10-01,24.85,33.65
176,Mahabubabad,Chinnagudur,2019-10-01,24.4,32.1
177,Mahabubabad,Maripeda,2019-10-01,24.9,32.3
178,Mahabubabad,Danthalapalle,2019-10-01,24.8,32.2
179,Mahabubabad,Thorrur,2019-10-01,24.1,32.8
180,Mahabubabad,Peddavangara,2019-10-01,25.6,30.5
181,Warangal Rural,Parkal,2019-10-01,23.1,31.6
182,Warangal Rural,Shayampet,2019-10-01,23.1,32.6
183,Warangal Rural,Damera,2019-10-01,23.3,31.9
184,Warangal Rural,Geesugonda,2019-10-01,24.7,31.45
185,Warangal Rural,Atmakur,2019-10-01,23.2,33.1
186,Warangal Rural,Duggondi,2019-10-01,22.5,32.7
187,Warangal Rural,Nallabelly,2019-10-01,22.5,31.95
188,Warangal Rural,Narsampet,2019-10-01,22.5,32.4
189,Warangal Rural,Khanapur,2019-10-01,22.4,29.6
190,Warangal Rural,Chennaraopeta,2019-10-01,22.5,28.1
191,Warangal Rural,Sangem,2019-10-01,24.1,31.5
192,Warangal Rural,Wardhannapet,2019-10-01,24.9,30.1
193,Warangal Rural,Raiparthy,2019-10-01,24.6,30.5
194,Warangal Rural,Parvathagiri,2019-10-01,24.05,29.45
195,Warangal Rural,Nekkonda,2019-10-01,23.9,29.0
196,Warangal Rural,Nadikuda,2019-10-01,23.4,32.9
197,Warangal Urban,Bheemadevarapalle,2019-10-01,24.1,33.3
198,Warangal Urban,Velair,2019-10-01,23.0,29.0
199,Warangal Urban,Elkathurthi,2019-10-01,24.9,32.5
200,Warangal Urban,Kamalapur,2019-10-01,23.25,32.45
201,Warangal Urban,Hasanparthy,2019-10-01,23.35,30.9
202,Warangal Urban,Dharmasagar,2019-10-01,24.7,32.35
203,Warangal Urban,Khazipet,2019-10-01,24.0,33.5
204,Warangal Urban,Hanamkonda,2019-10-01,24.9,34.9
205,Warangal Urban,Warangal,2019-10-01,24.9,33.0
206,Warangal Urban,Khilla_Warangal,2019-10-01,24.6,33.0
207,Warangal Urban,Inole,2019-10-01,23.65,29.2
208,Karimnagar,Gangadhara,2019-10-01,22.5,31.5
209,Karimnagar,Ramadugu,2019-10-01,22.4,33.5
210,Karimnagar,Choppadandi,2019-10-01,22.7,31.65
211,Karimnagar,Karimnagar_Rural,2019-10-01,22.7,30.45
212,Karimnagar,Kothapalle,2019-10-01,22.9,31.2
213,Karimnagar,Gannervaram,2019-10-01,22.8,32.6
214,Karimnagar,Karimnagar,2019-10-01,22.5,32.7
215,Karimnagar,Manakondur,2019-10-01,23.025,31.75
216,Karimnagar,Thimmapur,2019-10-01,23.8,32.15
217,Karimnagar,Chigurumamidi,2019-10-01,22.65,34.25
218,Karimnagar,V_Saidapur,2019-10-01,23.4,32.1
219,Karimnagar,Shankarapatnam,2019-10-01,22.8,34.1
220,Karimnagar,Veenavanka,2019-10-01,23.1,32.1
221,Karimnagar,Huzurabad,2019-10-01,23.0,29.7
222,Karimnagar,Jammikunta,2019-10-01,23.3666666666667,31.5666666666667
223,Karimnagar,Ellandakunta,2019-10-01,23.2,32.6
224,Rajanna-Siricilla,Rudrangi,2019-10-01,21.7,33.1
225,Rajanna-Siricilla,Chandurthi,2019-10-01,22.1,31.2
226,Rajanna-Siricilla,Vemulawada_Rural,2019-10-01,22.3,32.9
227,Rajanna-Siricilla,Boinpalle,2019-10-01,22.4,32.8
228,Rajanna-Siricilla,Vemulawada,2019-10-01,22.4,33.1
229,Rajanna-Siricilla,Sirsilla,2019-10-01,23.25,32.75
230,Rajanna-Siricilla,Konaraopeta,2019-10-01,22.65,31.95
231,Rajanna-Siricilla,Veernapalle,2019-10-01,22.3,32.4
232,Rajanna-Siricilla,Yellareddypeta,2019-10-01,23.1,34.8
233,Rajanna-Siricilla,Gambhiraopeta,2019-10-01,22.8,33.6
234,Rajanna-Siricilla,Mustabad,2019-10-01,23.65,33.1
235,Rajanna-Siricilla,Thangallapalle,2019-10-01,22.6,33.7
236,Rajanna-Siricilla,Ellanthakunta,2019-10-01,22.7333333333333,31.2666666666667
237,Kamareddy,Madnur,2019-10-01,22.725,29.75
238,Kamareddy,Jukkal,2019-10-01,22.8,29.7
239,Kamareddy,Pedda Kodapgal,2019-10-01,22.6,30.9
240,Kamareddy,Bichkunda,2019-10-01,23.25,31.6
241,Kamareddy,Birkoor,2019-10-01,22.5,31.8
242,Kamareddy,Nasurullabad,2019-10-01,22.5,31.8
243,Kamareddy,Banswada,2019-10-01,23.3,31.8
244,Kamareddy,Pitlam,2019-10-01,22.2,30.5
245,Kamareddy,Nizamsagar,2019-10-01,22.35,32.8
246,Kamareddy,Naga_Reddipet,2019-10-01,22.4,31.2
247,Kamareddy,Yellareddy,2019-10-01,23.0,31.9
248,Kamareddy,Lingampet,2019-10-01,22.9,32.4
249,Kamareddy,Gandhari,2019-10-01,22.4666666666667,30.5333333333333
250,Kamareddy,Sadasivanagar,2019-10-01,22.6,30.7
251,Kamareddy,Tadwai,2019-10-01,22.1,30.6
252,Kamareddy,Rajampet,2019-10-01,21.6,30.6
253,Kamareddy,Bhiknur,2019-10-01,22.1,33.6
254,Kamareddy,Kamareddy,2019-10-01,22.0,31.9
255,Kamareddy,Ramareddy,2019-10-01,22.8,30.7
256,Kamareddy,Machareddy,2019-10-01,22.45,31.95
257,Kamareddy,Domakonda,2019-10-01,22.4,32.6
258,Kamareddy,Bibipet,2019-10-01,21.9,36.4
259,Sangareddy,Kangti,2019-10-01,22.9,30.1
260,Sangareddy,Sirgapoor,2019-10-01,22.6,32.8
261,Sangareddy,Kalher,2019-10-01,22.4,31.5
262,Sangareddy,Narayankhed,2019-10-01,21.6,34.6
263,Sangareddy,Nagalgidda,2019-10-01,23.0,32.4
264,Sangareddy,Manoor,2019-10-01,21.2,31.2
265,Sangareddy,Raikode,2019-10-01,23.2,31.9
266,Sangareddy,Naykal,2019-10-01,22.7,31.9
267,Sangareddy,Zahirabad,2019-10-01,22.6,30.725
268,Sangareddy,Mogdampalle,2019-10-01,22.6,31.4
269,Sangareddy,Kohir,2019-10-01,22.35,31.1
270,Sangareddy,Jharasangam,2019-10-01,22.7,31.9
271,Sangareddy,Munipalli,2019-10-01,22.6,31.05
272,Sangareddy,Watpalle,2019-10-01,23.7,32.6
273,Sangareddy,Andhole,2019-10-01,23.7,32.95
274,Sangareddy,Pulkal,2019-10-01,22.8,30.85
275,Sangareddy,Sadasivpet,2019-10-01,22.7,33.1
276,Sangareddy,Kondapur,2019-10-01,22.2,29.1
277,Sangareddy,Sangareddy,2019-10-01,22.4,29.8
278,Sangareddy,Hathanoora,2019-10-01,21.5,30.7
279,Sangareddy,Gummadidala,2019-10-01,22.35,31.85
280,Sangareddy,Jinnaram,2019-10-01,21.5,29.8
281,Sangareddy,Kandi,2019-10-01,22.3,31.3
282,Sangareddy,Patancheruvu,2019-10-01,22.7,30.925
283,Sangareddy,Ameenapur,2019-10-01,21.9,30.7
284,Sangareddy,Ramachandrapuram,2019-10-01,23.2,30.9
285,Medak,Shankarampet_A,2019-10-01,22.6,32.3
286,Medak,Regode,2019-10-01,22.4,30.9
287,Medak,Alladurg,2019-10-01,22.4,32.6
288,Medak,Tekmal,2019-10-01,21.9,31.6
289,Medak,Papannapet,2019-10-01,22.0666666666667,32.3666666666667
290,Medak,Havelighanpur,2019-10-01,22.0,33.2
291,Medak,Ramayampet,2019-10-01,22.9,31.6666666666667
292,Medak,Nizampet,2019-10-01,22.9,31.5
293,Medak,Chegunta,2019-10-01,22.1,30.4
294,Medak,Narsingi,2019-10-01,21.1,32.0
295,Medak,Shankarampet_R,2019-10-01,21.9,30.5
296,Medak,Medak,2019-10-01,22.1666666666667,31.2
297,Medak,Kulcharam,2019-10-01,22.3,31.3
298,Medak,Chilipched,2019-10-01,22.0,31.6
299,Medak,Kowdipalle,2019-10-01,22.1,32.7
300,Medak,Narsapur,2019-10-01,21.6,30.7333333333333
301,Medak,Shivampet,2019-10-01,21.45,32.15
302,Medak,Yeldurthy,2019-10-01,21.5,30.45
303,Medak,Tupran,2019-10-01,21.2,29.4
304,Medak,Manoharabad,2019-10-01,21.1,31.5
305,Siddipet,Dubbak,2019-10-01,22.1333333333333,31.9333333333333
306,Siddipet,Siddipet_Rural,2019-10-01,22.3,32.8
307,Siddipet,Chinnakodur,2019-10-01,22.2,31.3
308,Siddipet,Bejjanki,2019-10-01,23.8,32.5
309,Siddipet,Koheda,2019-10-01,23.7666666666667,32.2666666666667
310,Siddipet,Husnabad,2019-10-01,24.1,32.8
311,Siddipet,Anthakkapeta,2019-10-01,24.1,30.15
312,Siddipet,Nanganur,2019-10-01,23.9,30.5
313,Siddipet,Siddipet_Urban,2019-10-01,22.6,31.1
314,Siddipet,Thoguta,2019-10-01,22.25,30.85
315,Siddipet,Mirdoddi,2019-10-01,24.3,32.0
316,Siddipet,Doultabad,2019-10-01,21.4,30.8
317,Siddipet,Rayapole,2019-10-01,21.35,30.7
318,Siddipet,Wargal,2019-10-01,21.4,30.6
319,Siddipet,Mulug,2019-10-01,21.65,31.25
320,Siddipet,Markook,2019-10-01,21.3,28.3
321,Siddipet,Jagadevpur,2019-10-01,21.8,30.9
322,Siddipet,Gajwel,2019-10-01,22.0666666666667,30.4333333333333
323,Siddipet,Kondapak,2019-10-01,22.1,32.25
324,Siddipet,Komaravelly,2019-10-01,22.9,29.0
325,Siddipet,Cheriyal,2019-10-01,23.45,31.2
326,Siddipet,Maddur,2019-10-01,22.9,29.1
327,Siddipet,Narayanraopet,2019-10-01,22.6,31.0
328,Jangaon,Tharigoppula,2019-10-01,23.7,29.1
329,Jangaon,Chilpur,2019-10-01,23.2,28.6
330,Jangaon,Zaffergadh,2019-10-01,24.3,29.55
331,Jangaon,Ganpur_Stn,2019-10-01,23.6,29.1
332,Jangaon,Raghunathpalle,2019-10-01,23.8,35.2
333,Jangaon,Narmetta,2019-10-01,23.3,29.1
334,Jangaon,Bachannapeta,2019-10-01,22.2,31.45
335,Jangaon,Jangaon,2019-10-01,23.05,30.85
336,Jangaon,Lingalaghanpur,2019-10-01,24.4,32.6
337,Jangaon,Devaruppala,2019-10-01,24.3,31.65
338,Jangaon,Palakurthi,2019-10-01,24.2666666666667,29.7333333333333
339,Jangaon,Kodakandla,2019-10-01,26.5,32.3
340,Yadadri-Bhongir,Turkapalle_M,2019-10-01,23.7,32.8
341,Yadadri-Bhongir,Rajapet,2019-10-01,21.65,31.65
342,Yadadri-Bhongir,Alair,2019-10-01,23.2333333333333,29.9333333333333
343,Yadadri-Bhongir,Mootakondur,2019-10-01,23.1,31.7
344,Yadadri-Bhongir,Yadagirigutta,2019-10-01,23.8,31.8
345,Yadadri-Bhongir,Bhongiri,2019-10-01,24.15,34.4
346,Yadadri-Bhongir,Bommalaramaram,2019-10-01,22.4,31.6
347,Yadadri-Bhongir,Bibinagar,2019-10-01,24.9,31.1
348,Yadadri-Bhongir,Pochampalle,2019-10-01,23.3,32.7
349,Yadadri-Bhongir,Choutuppal,2019-10-01,23.85,30.9
350,Yadadri-Bhongir,Narayanapur,2019-10-01,22.4,31.95
351,Yadadri-Bhongir,Ramannapeta,2019-10-01,24.7,31.8
352,Yadadri-Bhongir,Valigonda,2019-10-01,24.35,31.1
353,Yadadri-Bhongir,Atmakur_M,2019-10-01,24.2,33.5
354,Yadadri-Bhongir,Mothkur,2019-10-01,23.2,32.95
355,Yadadri-Bhongir,Addagudur,2019-10-01,24.9,35.0
356,Yadadri-Bhongir,Gundala,2019-10-01,24.5,30.1
357,Medchal-Malkajgiri,Medchel,2019-10-01,21.0,30.55
358,Medchal-Malkajgiri,Dundigal_Gandimaisamma,2019-10-01,21.85,30.85
359,Medchal-Malkajgiri,Bachpalle,2019-10-01,22.2,31.5
360,Medchal-Malkajgiri,Quthbullapur,2019-10-01,22.19,30.7
361,Medchal-Malkajgiri,Kukatpally,2019-10-01,21.7444444444444,30.2555555555555
362,Medchal-Malkajgiri,Balanagar,2019-10-01,22.6,30.16
363,Medchal-Malkajgiri,Alwal,2019-10-01,22.0666666666667,30.0333333333333
364,Medchal-Malkajgiri,Malkajgiri,2019-10-01,23.2444444444444,30.2333333333333
365,Medchal-Malkajgiri,Uppal,2019-10-01,23.2181818181818,31.0818181818182
366,Medchal-Malkajgiri,Medipally,2019-10-01,23.05,30.85
367,Medchal-Malkajgiri,Kapra,2019-10-01,22.46,30.04
368,Medchal-Malkajgiri,Shamirpet,2019-10-01,21.7,31.9
369,Medchal-Malkajgiri,Keesara,2019-10-01,22.5,31.5
370,Medchal-Malkajgiri,Ghatkesar,2019-10-01,22.9333333333333,31.7333333333333
371,Medchal-Malkajgiri,Muduchinthalapally,2019-10-01,21.4,30.9
372,Hyderabad,Shaikpet,2019-10-01,22.6375,30.125
373,Hyderabad,Ameerpet,2019-10-01,22.5,29.8
374,Hyderabad,Secunderabad,2019-10-01,22.7333333333333,29.9666666666667
375,Hyderabad,Tirumalgiri,2019-10-01,22.3,32.6
376,Hyderabad,Maredpally,2019-10-01,22.8,30.5
377,Hyderabad,Musheerabad,2019-10-01,22.6,30.825
378,Hyderabad,Amberpet,2019-10-01,24.1,29.8666666666667
379,Hyderabad,Himayatnagar,2019-10-01,23.0666666666667,30.1333333333333
380,Hyderabad,Nampally,2019-10-01,23.3,29.76
381,Hyderabad,Khairatabad,2019-10-01,22.1666666666667,29.8333333333333
382,Hyderabad,Asifnagar,2019-10-01,23.3,30.3
383,Hyderabad,Golkonda,2019-10-01,23.15,30.45
384,Hyderabad,Bahadurpura,2019-10-01,24.26,31.42
385,Hyderabad,Bandlaguda,2019-10-01,23.6,31.18
386,Hyderabad,Charminar,2019-10-01,24.2,31.4
387,Hyderabad,Saidabad,2019-10-01,24.025,31.8
388,Rangareddy,Shankarpalle,2019-10-01,22.15,31.0
389,Rangareddy,Serilingampally,2019-10-01,22.4363636363636,30.7818181818182
390,Rangareddy,Gandipet,2019-10-01,23.2,31.3
391,Rangareddy,Rajendranagar,2019-10-01,23.2857142857143,31.0142857142857
392,Rangareddy,Balapur,2019-10-01,23.6666666666667,31.4666666666667
393,Rangareddy,Saroornagar,2019-10-01,23.2,30.8
394,Rangareddy,Hayathnagar,2019-10-01,23.12,30.5
395,Rangareddy,Abdullapurmet,2019-10-01,22.9166666666667,29.8333333333333
396,Rangareddy,Ibrahimpatnam,2019-10-01,22.125,30.7
397,Rangareddy,Manchal,2019-10-01,22.55,31.85
398,Rangareddy,Yacharam,2019-10-01,22.5,30.9666666666667
399,Rangareddy,Madgul,2019-10-01,24.0,32.65
400,Rangareddy,Amangal,2019-10-01,21.6,30.2
401,Rangareddy,Talakondapalle,2019-10-01,22.45,31.85
402,Rangareddy,Keshampeta,2019-10-01,21.9,30.1
403,Rangareddy,Kadthal,2019-10-01,21.6,30.15
404,Rangareddy,Kandukur,2019-10-01,22.2,29.9
405,Rangareddy,Maheshwaram,2019-10-01,22.5333333333333,30.1666666666667
406,Rangareddy,Shamshabad,2019-10-01,22.4,31.3
407,Rangareddy,Moinabad,2019-10-01,22.4,30.975
408,Rangareddy,Chevella,2019-10-01,22.15,31.4
409,Rangareddy,Shabad,2019-10-01,22.0666666666667,31.3
410,Rangareddy,Kothur,2019-10-01,23.4,32.6
411,Rangareddy,Nandigam,2019-10-01,23.1,31.1
412,Rangareddy,Farooqnagar,2019-10-01,21.85,30.2
413,Rangareddy,Kondurg,2019-10-01,22.1,30.1
414,Rangareddy,Chowdergudem,2019-10-01,21.6,29.6
415,Vikarabad,Marpalle,2019-10-01,23.1,30.3
416,Vikarabad,Mominpet,2019-10-01,21.9,30.5
417,Vikarabad,Nawabpet,2019-10-01,22.1,29.7
418,Vikarabad,Vikarabad,2019-10-01,22.4333333333333,29.8
419,Vikarabad,Pudur,2019-10-01,22.15,28.8
420,Vikarabad,Pargi,2019-10-01,21.85,29.1
421,Vikarabad,Kulkacharla,2019-10-01,21.8,29.5333333333333
422,Vikarabad,Doma,2019-10-01,21.7,32.2
423,Vikarabad,Bomraspeta,2019-10-01,24.3,32.75
424,Vikarabad,Dharur,2019-10-01,23.9,30.6
425,Vikarabad,Kotepally,2019-10-01,23.1,32.8
426,Vikarabad,Bantwaram,2019-10-01,22.25,30.9
427,Vikarabad,Peddemul,2019-10-01,24.4,31.4
